,tweet_id,favorite_count,retweet_count
1573,680473011644985345,2494,731
1574,680440374763077632,1422,488
1575,680221482581123072,1439,287
1576,680206703334408192,2770,1135
1577,680191257256136705,2104,484
1578,680176173301628928,3816,1512
1579,680161097740095489,2279,719
1580,680145970311643136,3535,1701
1581,680130881361686529,2242,916
1582,680115823365742593,2666,879
1583,680100725817409536,3503,1338
1584,680085611152338944,12572,8773
1585,680070545539371008,2531,838
1586,679877062409191424,1950,635
1587,679872969355714560,2149,649
1588,679862121895714818,2402,600
1589,679854723806179328,2798,1196
1590,679844490799091713,2320,741
1591,679828447187857408,35536,13647
1592,679777920601223168,3042,1073
1593,679736210798047232,2050,771
1594,679729593985699840,2124,804
1595,679722016581222400,1628,457
1596,679530280114372609,4690,2029
1597,679527802031484928,2587,703
1598,679511351870550016,3288,1230
1599,679503373272485890,3102,1429
1600,679475951516934144,2048,621
1601,679462823135686656,30863,18291
1602,679405845277462528,2318,1167
1603,679158373988876288,20782,7815
1604,679148763231985668,2719,996
1605,679132435750195208,2916,1123
1606,679111216690831360,5835,2514
1607,679062614270468097,16545,7840
1608,679047485189439488,2195,645
1609,679001094530465792,2768,1186
1610,678991772295516161,2239,1120
1611,678969228704284672,1605,441
1612,678800283649069056,2505,866
1613,678798276842360832,3377,1122
1614,678774928607469569,2745,878
1615,678767140346941444,3446,1320
1616,678764513869611008,1596,461
1617,678755239630127104,6926,3177
1618,678740035362037760,3655,1621
1619,678708137298427904,5461,2357
1620,678675843183484930,2794,1413
1621,678643457146150913,1996,389
1622,678446151570427904,3907,1494
1623,678424312106393600,5333,2465
1624,678410210315247616,4098,1744
1625,678399652199309312,78213,30903
1626,678396796259975168,1551,403
1627,678389028614488064,1822,409
1628,678380236862578688,2375,877
1629,678341075375947776,1692,515
1630,678334497360859136,1271,243
1631,678278586130948096,11141,5907
1632,678255464182861824,1548,354
1633,678023323247357953,1861,371
1634,678021115718029313,13267,6135
1635,677961670166224897,3331,1636
1636,677918531514703872,1304,395
1637,677895101218201600,4691,2004
1638,677716515794329600,2971,948
1639,677700003327029250,3308,1403
1640,677698403548192770,1199,310
1641,677687604918272002,2429,818
1642,677673981332312066,3241,1451
1643,677662372920729601,1896,920
1644,677644091929329666,1799,775
1645,677573743309385728,2076,680
1646,677565715327688705,1263,447
1647,677557565589463040,2386,1119
1648,677547928504967168,6753,3560
1649,677530072887205888,1036,221
1650,677335745548390400,2965,1708
1651,677334615166730240,1308,276
1652,677331501395156992,1053,228
1653,677328882937298944,3545,1454
1654,677314812125323265,1594,517
1655,677301033169788928,1200,390
1656,677269281705472000,1921,684
1657,677228873407442944,3452,1584
1658,677187300187611136,2659,886
1659,676975532580409345,2687,1031
1660,676957860086095872,2178,784
1661,676949632774234114,1266,382
1662,676948236477857792,2088,833
1663,676946864479084545,1682,352
1664,676942428000112642,2004,723
1665,676936541936185344,12347,4761
1666,676916996760600576,2887,1747
1667,676897532954456065,2179,704
1668,676864501615042560,2034,682
1669,676821958043033607,22224,14995
1670,676819651066732545,1757,639
1671,676811746707918848,1379,410
1672,676776431406465024,4843,1956
1673,676617503762681856,2797,924
1674,676613908052996102,1045,194
1675,676606785097199616,1838,415
1676,676603393314578432,1125,369
1677,676593408224403456,4400,2075
1678,676590572941893632,890,116
1679,676588346097852417,2235,753
1680,676582956622721024,1155,263
1681,676575501977128964,2493,1075
1682,676533798876651520,1819,532
1683,676496375194980353,1469,512
1684,676470639084101634,11233,4496
1685,676440007570247681,1666,638
1686,676430933382295552,1352,328
1687,676263575653122048,2015,519
1688,676237365392908289,1163,274
1689,676219687039057920,73913,29867
1690,676215927814406144,1676,552
1691,676191832485810177,2203,995
1692,676146341966438401,1852,635
1693,676121918416756736,2093,1121
1694,676101918813499392,2736,1122
1695,676098748976615425,2893,1362
1696,676089483918516224,1264,423
1697,675898130735476737,1554,550
1698,675891555769696257,2045,822
1699,675888385639251968,2284,921
1700,675878199931371520,4026,1351
1701,675870721063669760,1564,544
1702,675853064436391936,2589,1238
1703,675849018447167488,908,138
1704,675845657354215424,2184,843
1705,675822767435051008,1469,517
1706,675820929667219457,1007,226
1707,675798442703122432,9901,3294
1708,675781562965868544,1567,450
1709,675740360753160193,1123,327
1710,675710890956750848,1811,778
1711,675707330206547968,1897,653
1712,675706639471788032,623,90
1713,675534494439489536,1770,394
1714,675531475945709568,1139,365
1715,675522403582218240,998,274
1716,675517828909424640,1239,449
1717,675501075957489664,16534,5595
1718,675497103322386432,3019,1232
1719,675489971617296384,1244,567
1720,675483430902214656,1776,938
1721,675432746517426176,1460,547
1722,675372240448454658,1620,496
1723,675362609739206656,1019,221
1724,675354435921575936,31248,16055
1725,675349384339542016,3769,2175
1726,675334060156301312,2652,1230
1727,675166823650848770,3421,1517
1728,675153376133427200,5982,2453
1729,675149409102012420,3609,1609
1730,675147105808306176,899,219
1731,675146535592706048,1132,283
1732,675145476954566656,2049,849
1733,675135153782571009,1251,454
1734,675113801096802304,1867,752
1735,675111688094527488,921,239
1736,675109292475830276,2690,1085
1737,675047298674663426,1023,304
1738,675015141583413248,2590,1122
1739,675006312288268288,940,212
1740,675003128568291329,1497,438
1741,674999807681908736,2147,1056
1742,674805413498527744,824,340
1743,674800520222154752,2883,812
1744,674793399141146624,2394,1039
1745,674790488185167872,1055,240
1746,674788554665512960,775,203
1747,674781762103414784,1921,1135
1748,674774481756377088,1063,449
1749,674767892831932416,1743,742
1750,674764817387900928,755,226
1751,674754018082705410,1311,418
1752,674752233200820224,1402,440
1753,674743008475090944,1336,520
1754,674742531037511680,464,49
1755,674739953134403584,1056,368
1756,674737130913071104,619,82
1757,674690135443775488,1096,451
1758,674670581682434048,1535,612
1759,674664755118911488,875,238
1760,674646392044941312,1369,463
1761,674644256330530816,990,259
1762,674638615994089473,1617,557
1763,674632714662858753,1443,546
1764,674606911342424069,899,93
1765,674468880899788800,5963,1930
1766,674447403907457024,1017,344
1767,674436901579923456,1061,369
1768,674422304705744896,1370,515
1769,674416750885273600,661,131
1770,674410619106390016,1147,438
1771,674394782723014656,1449,543
1772,674372068062928900,815,301
1773,674330906434379776,542,72
1774,674318007229923329,1343,496
1775,674307341513269249,10860,6599
1776,674291837063053312,14038,5565
1777,674271431610523648,1493,694
1778,674269164442398721,870,218
1779,674265582246694913,1565,802
1780,674262580978937856,1251,429
1781,674255168825880576,1399,516
1782,674082852460433408,728,157
1783,674075285688614912,947,270
1784,674063288070742018,6092,2074
1785,674053186244734976,3142,1227
1786,674051556661161984,1387,464
1787,674045139690631169,1341,608
1788,674042553264685056,687,120
1789,674038233588723717,1056,399
1790,674036086168010753,815,194
1791,674024893172875264,1697,1156
1792,674019345211760640,1078,287
1793,674014384960745472,1488,605
1794,674008982932058114,1140,337
1795,673956914389192708,1866,903
1796,673919437611909120,1120,353
1797,673906403526995968,3030,1548
1798,673887867907739649,899,241
1799,673716320723169284,2945,711
1800,673715861853720576,3377,1953
1801,673711475735838725,996,283
1802,673709992831262724,799,253
1803,673708611235921920,1026,270
1804,673707060090052608,1048,371
1805,673705679337693185,1204,389
1806,673700254269775872,1364,538
1807,673697980713705472,3781,1854
1808,673689733134946305,1660,609
1809,673688752737402881,1205,466
1810,673686845050527744,1365,407
1811,673680198160809984,1307,436
1812,673662677122719744,1196,346
1813,673656262056419329,689,222
1814,673636718965334016,1048,341
1815,673612854080196609,1525,680
1816,673583129559498752,1141,338
1817,673580926094458881,792,260
1818,673576835670777856,1319,532
1819,673363615379013632,979,287
1820,673359818736984064,1378,632
1821,673355879178194945,1431,540
1822,673352124999274496,1587,509
1823,673350198937153538,715,196
1824,673345638550134785,2392,1191
1825,673343217010679808,919,255
1826,673342308415348736,1206,540
1827,673320132811366400,12807,7422
1828,673317986296586240,836,238
1829,673295268553605120,7174,2984
1830,673270968295534593,1019,344
1831,673240798075449344,1359,674
1832,673213039743795200,2125,789
1833,673148804208660480,1616,589
1834,672997845381865473,1881,673
1835,672995267319328768,905,272
1836,672988786805112832,935,271
1837,672984142909456390,1197,515
1838,672980819271634944,1734,954
1839,672975131468300288,1591,848
1840,672970152493887488,905,338
1841,672968025906282496,1264,511
1842,672964561327235073,1363,610
1843,672902681409806336,1303,463
1844,672898206762672129,858,400
1845,672884426393653248,1469,797
1846,672877615439593473,983,331
1847,672834301050937345,1245,536
1848,672828477930868736,1189,460
1849,672640509974827008,927,297
1850,672622327801233409,1228,459
1851,672614745925664768,1167,550
1852,672609152938721280,1055,369
1853,672604026190569472,1051,377
1854,672594978741354496,1264,579
1855,672591762242805761,907,320
1856,672591271085670400,683,177
1857,672538107540070400,977,343
1858,672523490734551040,599,160
1859,672488522314567680,1056,408
1860,672482722825261057,1067,563
1861,672481316919734272,687,122
1862,672475084225949696,1377,660
1863,672466075045466113,1292,499
1864,672272411274932228,6135,3163
1865,672267570918129665,1415,583
1866,672264251789176834,1082,315
1867,672256522047614977,2687,1448
1868,672254177670729728,1367,698
1869,672248013293752320,1647,564
1870,672245253877968896,649,144
1871,672239279297454080,854,303
1872,672231046314901505,1736,953
1873,672222792075620352,751,201
1874,672205392827572224,2144,1084
1875,672169685991993344,973,345
1876,672160042234327040,836,338
1877,672139350159835138,1652,653
1878,672125275208069120,2270,1075
1879,672095186491711488,945,345
1880,672082170312290304,898,345
1881,672068090318987265,1229,482
1882,671896809300709376,8091,3945
1883,671891728106971137,1250,539
1884,671882082306625538,3292,1310
1885,671879137494245376,1344,627
1886,671874878652489728,1195,519
1887,671866342182637568,1065,463
1888,671855973984772097,854,408
1889,671789708968640512,6722,3260
1890,671768281401958400,1134,463
1891,671763349865160704,1586,847
1892,671744970634719232,1285,716
1893,671743150407421952,717,225
1894,671735591348891648,1371,706
1895,671729906628341761,8069,4097
1896,671561002136281088,12132,6809
1897,671550332464455680,865,198
1898,671547767500775424,1277,553
1899,671544874165002241,1860,989
1900,671542985629241344,1035,531
1901,671538301157904385,881,364
1902,671536543010570240,1110,384
1903,671533943490011136,968,546
1904,671528761649688577,797,242
1905,671520732782923777,1325,499
1906,671518598289059840,898,279
1907,671511350426865664,1506,663
1908,671504605491109889,6629,3348
1909,671497587707535361,873,421
1910,671488513339211776,948,450
1911,671486386088865792,548,183
1912,671485057807351808,724,220
1913,671390180817915904,1369,699
1914,671362598324076544,1050,279
1915,671357843010908160,379,145
1916,671355857343524864,458,113
1917,671347597085433856,908,401
1918,671186162933985280,697,195
1919,671182547775299584,1061,315
1920,671166507850801152,831,324
1921,671163268581498880,1560,1029
1922,671159727754231808,345,74
1923,671154572044468225,671,206
1924,671151324042559489,631,142
1925,671147085991960577,633,202
1926,671141549288370177,1091,618
1927,671138694582165504,877,375
1928,671134062904504320,703,179
1929,671122204919246848,3305,2353
1930,671115716440031232,1298,730
1931,671109016219725825,1087,410
1932,670995969505435648,1052,273
1933,670842764863651840,23454,8172
1934,670840546554966016,555,182
1935,670838202509447168,1051,649
1936,670833812859932673,415,114
1937,670832455012716544,694,202
1938,670826280409919488,5236,3812
1939,670823764196741120,736,175
1940,670822709593571328,575,90
1941,670815497391357952,3012,1444
1942,670811965569282048,1071,253
1943,670807719151067136,1108,460
1944,670804601705242624,1855,901
1945,670803562457407488,324,83
1946,670797304698376195,703,222
1947,670792680469889025,783,257
1948,670789397210615808,628,223
1949,670786190031921152,568,189
1950,670783437142401025,783,359
1951,670782429121134593,1463,722
1952,670780561024270336,753,270
1953,670778058496974848,317,69
1954,670764103623966721,1029,394
1955,670755717859713024,416,99
1956,670733412878163972,909,479
1957,670727704916926465,791,336
1958,670717338665226240,1127,452
1959,670704688707301377,733,348
1960,670691627984359425,557,227
1961,670679630144274432,710,265
1962,670676092097810432,234,38
